,id,name,surname,birthdate,deathdate,nationality,artist,complete_name,entity_name,gender,recordLabels,instruments
7795,Q1128391,József,Laux,1943-05-08,2016-08-06,HU,1UjxAZqzphB1tsMb1aWBj0,,József Laux,male,,drum kit
7796,Q1290021,Tamás,Somló,1947-11-17,2016-07-19,HU,1UjxAZqzphB1tsMb1aWBj0,,Tamás Somló,male,,"bass guitar,clarinet,saxophone,harmonica,voice"
7797,Q1176930,Tamás,Mihály,1947-09-24,2020-11-21,HU,1UjxAZqzphB1tsMb1aWBj0,,Tamás Mihály,male,,bass guitar
7798,Q1178628,György,Molnár,1949-09-12,,HU,1UjxAZqzphB1tsMb1aWBj0,,György Molnár,male,,guitar
7799,Q714317,Gábor,Presser,1948-05-27,,HU,1UjxAZqzphB1tsMb1aWBj0,,Gábor Presser,male,,piano
7800,Q903148,Ferenc,Debreczeni,1948-03-24,,HU,1UjxAZqzphB1tsMb1aWBj0,,Ferenc Debreczeni,male,,drum kit
7801,Q106816688,Laurie,Atkinson,,,,5FwDaIGy29GQC5d0MR7fKf,,Laurie Atkinson,male,,
7802,Q3751549,Franco,Ricciardi,1966-10-06,,IT,6OrkNJBcycRCzSbWAWAAyL,,Franco Ricciardi,male,,
7803,Q1968344,Erik,Groen,1984-04-01,,NL,7KXt61GtLmrIizwZkpZa5C,Erik Groen,DJ Maximus,male,,
7804,Q13654915,Dánjal,á Neystabø,1979,,FO,4HUyn4KZwjD66czjxk8SxN,,Dánjal á Neystabø,male,,voice
7805,Q7689720,Tay,Kewei,1983-08-18,,SG,7CEGCiUDMO8Xr257mqIJl2,,Tay Kewei,female,,voice
7806,Q25842416,Seung-hui,Oh,1995-10-10,,KR,6QyO41KctzGc70mVaVnXQO,,Oh Seung-hee,female,Q484449,voice
7807,Q48852365,Seung-yeon,Jang,1996-11-06,,KR,6QyO41KctzGc70mVaVnXQO,,Seungyeon,female,Q484449,voice
7808,Q38571183,Ye-eun,Jang,1998-08-10,,KR,6QyO41KctzGc70mVaVnXQO,,Jang Ye-eun,female,Q484449,contralto
7809,Q38572171,Eun-bin,Kwon,2000-01-06,,KR,6QyO41KctzGc70mVaVnXQO,,Kwon Eun-bin,female,Q484449,voice
7810,Q28698283,Yu-jin,Choi,1996-08-12,,KR,6QyO41KctzGc70mVaVnXQO,,Choi Yu-jin,female,Q484449,voice
7811,Q25091773,Chonnasorn,Sajakul,1996-11-19,,TH,6QyO41KctzGc70mVaVnXQO,,Chonnasorn Sajakul,female,Q484449,voice
7812,Q8261971,,Zhuang,1998-11-02,,HK,6QyO41KctzGc70mVaVnXQO,쫑딩얀,Elkie,female,Q484449,voice
7813,Q105546846,Jack,Rutter,1999-10-12,,,7MPGCB854Qo4alYMOPkBka,,Jack Rutter,male,,
7814,Q56811253,Mert,,1996-03-05,,,21Zp3J1UXwxoYJB4hPMEhx,,Mert,male,,
7815,Q105071085,Figaro,,,,FI,0WCZJZH5PtfXKwUQxjtNqn,,Figaro,male,,
7816,Q3024562,Despo,Rutti,1982-06-26,,FR,31kG0JypoJkfxkNJAzVOEr,,Despo Rutti,male,,voice
7817,Q3439789,,Beausejour,1973-11-18,,CA,1UPSZ2WuhDQc3Y6TBT8bFf,,Roi Heenok,male,,voice
7818,Q86853877,Alpha,5.20,1977,,,4NKumVnSozo1F50Wji9ddY,,Alpha 5.20,male,,
7819,Q3588912,,Huang,1983-09-20,2015-06-01,TW,3LRglKUv0v6CqKPgh3eriq,,Shone An,male,,voice
7820,Q60688836,Pink,Sweats,1992-02-14,,US,1W7FNibLa0O0b572tB2w7t,,Pink Sweats,male,Q202440,voice
7821,Q710518,Danson,Tang,1984-09-02,,TW,5cwsfjgk6DOGznwODBzslY,,Danson Tang,male,,voice
7822,Q709655,Jordan,Chen,1967-07-08,,CN,5WdyavkKCvFR3g9BFkjDwk,,Jordan Chan,male,,voice
7823,Q6139246,,Liu,1963-02-23,,CN,5S4LgCDo6Im3fADQDXyWyP,,Tats Lau,male,,voice
7824,Q4739762,Amanda,Shires,1982-03-05,,US,5yN0nwLpUCaZ2gr67bndCN,,Amanda Shires,female,,violin
7825,Q315547,Keith,Urban,1967-10-26,,AU,0u2FHSq3ln94y5Q57xazwf,Keith Lionel Urban,Keith Urban,male,"Q193023,Q5035920","guitar,piano,voice"
7826,Q17573257,Daan,Zwierink,1998-03-10,,NL,25XJqeReVV38w0tR04GGBd,,Daan Zwierink,male,,
7827,Q17573275,Nils,Käller,1998-04-15,,NL,25XJqeReVV38w0tR04GGBd,,Nils Käller,male,,
7828,Q17573293,Owen Gregory,Playfair,1998-05-28,,NL,25XJqeReVV38w0tR04GGBd,Owen Gregory Playfair,Owen Playfair,male,,voice
7829,Q17573167,Rein,van Duivenboden,1999-01-21,,NL,25XJqeReVV38w0tR04GGBd,,Rein van Duivenboden,male,,voice
7830,Q106545966,Japinha,Conde,,,,4G3B4Z3ipxgw6DIrdFd04n,,Japinha Conde,,,
7831,Q103864735,HVME,,,,ES,2o08sCWF5yyo2G4DCiT7T9,,HVME,male,,
7832,Q97441363,Niels,Brandt,1983-08-22,,DK,2zz39zNTuS1kmfa5qLMblM,,Niels Brandt,male,,
7833,Q6172776,Álvaro,Díaz,1972-01-02,,CL,5J7rXWjtn5HzUkJ4Jet8Fr,,Álvaro Díaz,male,,
7834,Q6957187,Ignacio,Galindo,1959-03-01,,MX,3nFB4eMP5gdqee2eQb8nZb,Ignacio Galindo,Nacho Galindo,male,Q427326,voice
7835,Q3890841,Alien,Huang,1983-11-28,2020-09-16,TW,4kVy1sDTGmCWzxmzY6soNZ,Alien Huang,Alien Huang,male,,voice
7836,Q908933,Donna LaDonna Adrian,Summer Gaines Sommer,1948-12-31,2012-05-17,US,2eogQKWWoohI3BSnoG7E2U,LaDonna Adrian Gaines,Donna Summer,female,"Q212699,Q202440,Q165745,Q216364","piano,voice"
7837,Q3890841,Alien,Huang,1983-11-28,2020-09-16,TW,2vgNnUs9OVyhkEziYbvlwf,Alien Huang,Alien Huang,male,,voice
7838,Q710251,,Zhuo,1986-01-20,,TW,5XHBjJm3bCgQCjpnInCxfT,,Genie Chuo,female,,voice
7839,Q242914,Camille,Dalmais,1978-03-10,,FR,2aV2tpJtR55vg19SxBJvNs,Camille Dalmais,Camille,female,"Q50133002,Q55965015",voice
7840,Q1835994,Jordan,Roseman,1982-03-25,,US,7e1qaOeopeICYAXL2UwzYd,Jordan Roseman,DJ Earworm,male,,
7841,Q94461509,Marc,,,,PR,0n6sKrG0xKAf8xmdqeNGke,,Los Legendarios,male,,
7842,Q106441080,Baci,,1994-08-15,,DE,6DFLc5QqAw2mxhMEoLXIdj,,Baci,male,Q106484439,
7843,Q1853236,Rusty,Wier,1944-05-03,2009-10-09,US,2eGAHWide96MItPXtwxMr2,,Rusty Wier,male,,voice
7844,Q1788071,Alexa,Feser,1979-12-30,,DE,0Yb66lSgYL9MFYw6jUHCVD,,Alexa Feser,female,Q843402,"piano,voice"
7845,Q153538,Annett,Päge,1977-04-02,,DE,0kcGSitPHYyZ9B7bP7wJo8,Annett Päge,Annett Louisan,female,Q56826329,voice
7846,Q21037966,Bibi,Bourelly,1994-07-14,,DE,3jDtqAKltRxJi64svLZGj7,,Bibi Bourelly,female,Q654283,voice
7847,Q78518,Christina,Stürmer,1982-06-09,,AT,5GnRHCbhnGp57tp4whNvOo,,Christina Stürmer,female,Q155152,voice
7848,Q109675587,Carolin,Niemczyk,1990-07-24,,,2UFKXTZgKtOTHSqMSyAcLO,,Carolin Niemczyk,female,Q155152,
7849,Q18668193,Joel,Brandenstein,2000,,DE,0VUeSHZjbneQ8Ti7whkL9A,,Joel Brandenstein,male,,voice
7850,Q19946286,Joris,Buchholz,1989-12-01,,DE,7BKePXVmQRgnkbGcrFX1G4,Joris Ramon Buchholz,Joris Buchholz,male,,"guitar,piano,voice"
7851,Q35017579,Charlotte,Rezbach,1995-07-14,,DE,3gqabzO7zvHVzAIT0Nxqa3,,Charlotte Rezbach,female,,
7852,Q784453,Milow,,1981-07-14,,BE,6mo0UbyIvIePdXNyLwQlk5,,Milow,male,,"acoustic guitar,voice,singing"
7853,Q19298528,Philipp,Dittberner,1990-01-23,,DE,7oaSITFPadI3fnIxbv7hTa,,Philipp Dittberner,male,,voice
7854,Q556024,Alexander Paul,Coe,1969-09-04,,GB,091dY4SjI2cy4YHdvhCjg1,Alexander Paul Coe,Sasha,male,Q530710,
7855,Q4489,Stefanie Fabienne,Heinzmann,1989-03-10,,CH,0bm9qSmVJmT9CEukIhhZY5,,Stefanie Heinzmann,female,Q38903,"voice,singing"
7856,Q6199896,Jimmy,Cozier,1954,,US,38f9ZxefXrMjdW985F0WbO,,Jimmy Cozier,male,,
7857,Q104872181,Robert,Grace,,,,6W8rk6H6C3Mcj0lALuLVg1,,Robert Grace,male,,
7858,Q193653,Jack,Palance,1919-02-18,2006-11-10,US,7LwVMrjRZ1NfAtrgSH9dwo,,Jack Palance,male,,
7859,Q66711922,Guk-heon,Kim,1997-04-15,,KR,3U5Oag04Yl2WnvPULOlsMD,,Kim Kook-heon,male,,
7860,Q240523,Kasseem,Dean,1978-09-13,,US,4j9Qs4OyYgYcIFAzAvSaam,Kasseem Dean,Swizz Beatz,male,"Q216364,Q202440,Q1899781,Q3090783,Q4005789,Q1193843,Q21077","electronic keyboard,voice"
7861,Q303,Elvis Aaron,Presley,1935-01-08,1977-08-16,US,3A0bILim1KH4gOhxr7O51k,Elvis Aaron Presley,Elvis Presley,male,"Q898618,Q3415083","guitar,piano,voice,fortepiano"
7862,Q21064121,Victoria,Woo,1997-10-15,,CA,3ntW47aiIFFvi4glmmP8a1,,Victoria-Kayen Woo,female,,
7863,b2efdd24-cdb7-4c68-8351-f3144e6829c0,Wes,Nelson,1998-03-18,,GB,4ktBrNjagCGftyuBLJkATq,,Wes Nelson,,,
7864,Q6113852,Jack,Maness,,,US,2NXFKDjgSuIyiUUH2PEVHG,,Jack Maness,male,Q1899781,guitar
7865,Q24387484,Thor,Blanchez Farlov,1999-08-23,,DK,0YF2oUwHHPo0VTGuqgYG0X,,Thor Blanchez Farlov,male,,
7866,Q107427536,Ibrahima,Diakité,1994-08-05,,FR,5gqmbbfjcikQBzPB5Hv13I,,Gazo,male,,
7867,dd1e2465-3d87-4b68-8a5c-9b215f63681a,Anthony,Abbinanti,,,US,4e250LmaRPGcp0rbUbJtJm,,Anthony Abbinanti,,,
7868,695a7c4d-497f-4f9d-bdd1-642d43359a8b,Tom,Riley,,,US,4e250LmaRPGcp0rbUbJtJm,,Tom Riley,,,
7869,Q109562212,Dylan,Matthew,,,US,6d0ZjIp5L7Ygy2l02HskRX,,Dylan Matthew,male,"Q10398667,Q108127478,Q109333088",
7870,ecc009ec-6a74-4f51-8227-a9224c9990d5,Morrie,Watene,,,,6GIB5jeCf3U9JJUo2of2bA,,Morrie Watene,,,
7871,8afea2a9-a032-4232-a3c6-3936e6e4443b,Carl,Perkins,,2018-05-09,NZ,6GIB5jeCf3U9JJUo2of2bA,,Carl Perkins,,,
7872,bb2fb219-daa0-41f4-ad70-71c1355ec9c5,Charles Turu,Tumahai,1949-01-14,1995-12-21,NZ,6GIB5jeCf3U9JJUo2of2bA,Charles Turu Tumahai,Charles Tumahai,,,
7873,99ff7c65-a357-47b8-a2e3-73514c20e93d,Tama,Renata,,2018-11-04,,6GIB5jeCf3U9JJUo2of2bA,,Tama Renata,,,
7874,af2db017-4ebd-4305-b8f5-0341f9a95c8b,Willie,Hona,,,AU,6GIB5jeCf3U9JJUo2of2bA,,Willie Hona,,,
7875,Q200798,Hiroshige,Andō,1797,1858-10-12,JP,21fClS8OEQ4cTa868Q8INi,,Utagawa Hiroshige,male,,
7876,Q109329436,,Liào,1995,,,6cMRDBCHMYjyCH2D0s6uzr,,Chih Siou,male,,
7877,Q51884766,,Zhang,1981,,TW,1aGVe9rnzjBX8HOgOvF1UV,,Abao,female,,voice
7878,Q457366,Joanna,Wang,1988-08-01,,TW,1km0aro5NJuoX5dE0Mub5C,,Joanna Wang,female,,"guitar,voice"
7879,Q384024,Alan,Ke,1981-01-22,,TW,3LyN3dzJjv35T1XcDysnZG,,Alan Ko,male,,"guitar,voice"
7880,Q8946052,Bobby,Dou,1979-09-28,,TW,0ovewqNmkiEZaXqDawcZPM,,Bobby Dou,male,,voice
7881,Q16602180,Linnéa,Martinsson,1988-06-19,,SE,3pMYJHAY5ErzmJQVWb8VX6,,Linnéa Martinsson,female,,voice
7882,Q66606309,Chillinit,,1901,,,5TUXXyB6ZKCdd0vQx6yR2J,,Chillinit,male,,
7883,Q1261473,Lisi,,1983,,DE,01Gj5Tpdz9igIh1uqH8bvu,,Lisi,female,,
7884,Q2549006,Jaap,van Reesema,1984-10-28,,NL,5WxnXxSCyhDSyi6elhBZd4,,Jaap van Reesema,male,Q330629,voice
7885,Q20870089,Pommelien,Thijs,2001-04-04,,BE,3zGV7t4BDmYZBLVA24487b,,Pommelien Thijs,female,,
7886,07bb50a8-d93d-4da7-ba74-d326897fc3d3,Stone,Black,1975-11-13,,FR,0PMtZ48ugLkoxg4cjggEVl,,Stone Black,,,
7887,Q7575983,Spencer,Albee,1976-05-31,,US,7r35uLFg5fJcsLe60AdWhK,,Spencer Albee,male,Q664167,
7888,Q14801367,Mike,Moh,1983-08-19,,US,3qgMGg3EPBxUtdPOGAUKJF,,Mike Moh,male,,
7889,Q18707909,Dadinho,,1909-10-13,,BR,0zw74GbIgk0thLlMGeQV2H,,Dadinho,male,,
7890,Q4616,Marilyn,Monroe,1926-06-01,1962-08-04,US,1SiLK8gdECx2iEm2SSj0Bl,Norma Jeane Mortenson,Marilyn Monroe,female,Q202585,voice
7891,Q7513225,Sigurd Søren,Barrett,1967-01-20,,DK,6EN9iGovybDcQZ2NtsqMFd,,Sigurd Barrett,male,,piano
7892,Q103868817,Christopher Daniel,Soriano,1997-01-04,,US,7arQA31aZVS8yS6zUveWzb,Christopher Daniel Soriano,CJ,male,Q64485314,
7893,Q71246882,Jesper,Groth,1989-01-31,,DK,7EuzcvdfScUqksgKfyN7J0,,Jesper Groth,male,,
7894,Q105810601,Laurits Emanuel,Graae,1986-10-12,,DK,7EuzcvdfScUqksgKfyN7J0,,Laurits Emanuel,male,,
7895,Q351260,Jussi,Selo,1985-01-21,,FI,2p6hbHsxPA6W8nQeKKprcL,,Jussi Selo,male,,voice
7896,Q3267303,Mariska Anna Maria,Rahikainen,1979-02-19,,FI,69grVcN5UQeX34dKNyV1ut,,Mariska,female,Q21077,voice
7897,Q12433082,Herra,Ylppö,1973-03-16,,FI,6NwYl6JuXxC9H8T0hkNg6Q,,Herra Ylppö,male,,
7898,Q109449425,Jhonson,Ramotan Siallagan,1977-09-09,,ID,1niEc2aOioJynkrT6phdSp,,Jhonson Ramotan Siallagan,male,,
7899,Q417651,Philippe,Fragione,1968-09-17,,FR,4ddg7PH5OuSossiSBWgueu,Philippe Fragione,Akhenaton,male,Q2816342,voice
7900,Q3482680,Geoffroy,Mussard,1966-03-11,,FR,1ZjPqYngrwDa5ZqwAPcj5o,Geoffroy Mussard,Shurik'n,male,,voice
7901,Q3035752,Don,Choa,1974-08-01,,FR,3nRUvKHrGi4lrRF01yTzod,,Don Choa,male,,"voice,singing"
7902,Q62750588,Saf,Tajik,,,US,6Pr9pssRV0tD0jdh2Z84td,,Saf Tajik,male,,
7903,Q3306150,Menzo,,1975,,FR,0QnbAn4YLO3az9wPgCimsW,,Menzo,male,,"voice,singing"
7904,Q3473842,Sat,,1975-09-16,,FR,3c8I79WjXzJzWacsiZlAxT,,Sat,male,,voice
7905,Q457864,Isadore,Freleng,1905-08-21,1995-05-26,US,1gYD7XdktucQg51mjzGJJ2,Isadore Freleng,Friz Freleng,male,,
7906,Q430158,Keny,Arkana,1982-12-20,,FR,0Q5EUbHvUWlYpSwmKKbUSF,,Keny Arkana,female,Q2740367,voice
7907,Q495000,Gyu-ri,Park,1988-05-21,,KR,3BirXmy3kNcWZZkbpjeP2C,,Park Gyu-ri,female,Q489428,"piano,voice"
7908,Q495020,Seung-yeon,Han,1988-07-24,,KR,3BirXmy3kNcWZZkbpjeP2C,,Han Seung-yeon,female,Q489428,voice
7909,Q494992,Nicole,Jung,1991-10-07,,US,3BirXmy3kNcWZZkbpjeP2C,,Nicole Jung,female,Q489428,voice
7910,Q494996,Ha-ra,Gu,1991-01-03,2019-11-24,KR,3BirXmy3kNcWZZkbpjeP2C,,Goo Hara,female,Q489428,voice
7911,Q495009,Ji-yeong,Kang,1994-01-18,,KR,3BirXmy3kNcWZZkbpjeP2C,,Kang Ji-young,female,Q489428,voice
7912,Q17302045,Yeong-ji,Heo,1994-08-30,,KR,3BirXmy3kNcWZZkbpjeP2C,,Heo Young-ji,female,Q489428,"singing,voice"
7913,Q498071,Seong-hui,Kim,1989-05-17,,KR,3BirXmy3kNcWZZkbpjeP2C,,Kim Sung-hee,female,Q489428,voice
7914,fe48aa36-4640-421f-95c1-cf0c615ca625,Jazzy,Jazz,,,FR,4RnYtxJzF4IX8OyB9PSVj2,,Jazzy Jazz,,,
7915,Q61118624,Anneth,Delliecia,2005-10-18,,ID,2UHBgxDvOBaIY7hQ8CEAmW,,Anneth Delliecia,female,,
7916,Q310553,Malcolm,Kelly,1992-05-12,,US,2l35CQqtYRh3d8ZIiBep4v,,Malcolm David Kelley,male,Q183387,
7917,Q80424,Nelly Kime,Furtado,1978-12-02,,CA,2jw70GZXlAI8QzWeY2bgRc,Nelly Kim Furtado,Nelly Furtado,female,"Q1899781,Q212699,Q679551,Q231694,Q7894020","guitar,keyboard instrument,piano,bass guitar,ukulele,trombone,singing,voice"
7918,Q506052,Theodore Shaw,Wilson,1912-11-24,1986-07-31,US,7DTa7vcMeF67YbzhxTOcSL,Theodore Shaw Wilson,Teddy Wilson,male,Q183387,piano
7919,Q16596845,Thea,Oskarsen,,,NO,62wUInCRsFOZWvMfvt1ryn,,Thea Leora,female,,voice
7920,Q3660974,Flex,,1980-08-29,,PA,3MG0nEhYET2TCkegY1QBP6,,Flex,male,Q5323517,voice
7921,6abd1600-4324-40d4-97bd-77d8cf9d1847,dante,,2002-04-19,,SG,7HxyLgEfLQQnzrgMvUGVI5,,dante,,,
7922,6e1737af-2d63-4325-8cfc-f8a7929870f1,Nicholas Andrew,Brown,,,,087cmrx63FD1wMFuYBN9gt,Nicholas Andrew Brown,Nick Brown,,,
7923,37607c28-cada-43d6-874f-7fa414398d83,2.clock,,,,SE,5bEjof3z83fLcU9U56ceXp,,2.clock,,,
7924,Q43932,Angus McKinnon,Young,1955-03-31,,,711MCceyCBcFnzjGY4Q7Un,Angus McKinnon Young,Angus Young,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",Gibson SG
7925,Q44653,Malcolm Mitchell,Young,1953-01-06,2017-11-18,AU,711MCceyCBcFnzjGY4Q7Un,Malcolm Mitchell Young,Malcolm Young,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368","guitar,electric guitar"
7926,Q318694,Cliff,Williams,1949-12-14,,GB,711MCceyCBcFnzjGY4Q7Un,,Cliff Williams,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368","bass guitar,guitar"
7927,Q346480,Dave,Evans,1953-07-20,,GB,711MCceyCBcFnzjGY4Q7Un,,Dave Evans,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",voice
7928,Q204162,Ronald Belford,Scott,1946-07-09,1980-02-19,GB,711MCceyCBcFnzjGY4Q7Un,Ronald Belford Scott,Bon Scott,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368","percussion instrument,bagpipes,voice"
7929,Q358208,Mark,Evans,1956-03-02,,JP,711MCceyCBcFnzjGY4Q7Un,,Mark Evans,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368","glove,football boots"
7930,Q433927,Simon,Wright,1963-06-19,,GB,711MCceyCBcFnzjGY4Q7Un,,Simon Wright,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",drum kit
7931,Q348704,Chris,Slade,1946-10-30,,GB,711MCceyCBcFnzjGY4Q7Un,,Chris Slade,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",drum kit
7932,Q295948,Brian Francis,Johnson,1947-10-05,,GB,711MCceyCBcFnzjGY4Q7Un,Brian Francis Johnson,Brian Johnson,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368","voice,vocal music"
7933,Q345400,Phil,Rudd,1954-05-19,,AU,711MCceyCBcFnzjGY4Q7Un,Phillip Hugh Norman Witschke Rudzevecuis,Phil Rudd,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",drum kit
7934,Q503701,George Redburn,Young,1946-11-06,2017-10-23,,711MCceyCBcFnzjGY4Q7Un,,George Young,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",bass guitar
7935,Q1319593,Stevie,Young,1956-12-11,,GB,711MCceyCBcFnzjGY4Q7Un,,Stevie Young,male,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",guitar
7936,Q2250043,Slash,,,,,711MCceyCBcFnzjGY4Q7Un,,Slash,,"Q183387,Q585643,Q202440,Q183412,Q216364,Q726251,Q2576206,Q2553368",
7937,Q265103,Lia,,1981-12-20,,JP,5G3OUmDl3R4rEn9zSWZTpw,,Lia,female,"Q998310,Q1988428,Q513712,Q1040761,Q6778266",voice
7938,Q31190901,Yevgeny,,,,RU,69RwhKw37lY73bMGaSts7C,,Evgeny Grinko,male,,piano
7939,Q104771504,Casada Aaron,Sorrell,1992,,US,2JSwnwAT1BupAQkhqcRCUw,Casada Aaron Sorrell,Sada Baby,male,,
7940,Q83642851,DDG,,1997,,US,0WK3H9OErSn5zKOkOV5egm,,DDG,male,Q216364,
7941,Q105105248,Jeremy,Biddle,1994-04-04,,US,3KNIG74xSTc3dj0TRy7pGX,,Yung Bleu,male,,
7942,Q3644160,Lerato,Molapo,1979-03-14,,ZA,1kyy6AW7C6Rr2jrYwz95Gi,Lerato Molapo,Lira,female,Q330629,voice
7943,Q321108,Rodrigo Alejandro,Bueno,1973-05-24,2000-06-24,AR,1wkImvL5XLLhrNcmX7sVt4,Rodrigo Bueno Olave,Rodrigo Bueno,male,"Q700359,Q5989744",voice
7944,Q3247879,Pushim,,1975-11-26,,JP,1l6UgL5G16tId4qoYH8qJn,,Pushim,female,Q732503,voice
7945,Q28038663,Estikay,,1991,,,4DMzvwya65eu1LsYZ3BLV6,,Estikay,male,Q28531098,
7946,18590a6e-8372-478d-9a17-288678051e39,Luis,Pizarro,1978-07-18,,PR,16Juw2gfa9IxEL3Vu69cH7,Luis Pizarro,Mackie,,,
7947,e44548de-824b-4628-9cac-ff2bab175d30,Javier,Martínez,1974-09-17,,PR,16Juw2gfa9IxEL3Vu69cH7,Javier Antonio Martínez,Yaga el Yagazaky,,,
7948,Q292135,Ivy,Queen,1972-03-04,,PR,6p2442ymrT9lZEuCZJdYcH,Martha Ivelisse Pesante Rodríguez,Ivy Queen,female,Q330629,voice
7949,Q974888,Nicholas,Bullen,1968,,GB,5DSB122H97B87ypQTGe9mR,,Nicholas Bullen,male,,"guitar,voice"
7950,Q104632488,Green,Montana,1993-06-01,,BE,0zhMujl1yB8pkB023Qm4Y2,,Green Montana,male,,
7951,Q46248,Terry,Pratchett,1948-04-28,2015-03-12,GB,2gZVqPSWfCgzQpinPi0uck,Terence David John Pratchett,Terry Pratchett,male,,
7952,52d9c6a4-40ef-42ef-86a1-8e07cb4e0de1,Dave,Bayley,,,GB,4yvcSjfu4PC0CYQyLy4wSq,,Dave Bayley,,,
7953,470391d6-0bc6-4a05-8441-206d701a88ab,Edmund,Irwin-Singer,,,,4yvcSjfu4PC0CYQyLy4wSq,,Edmund Irwin-Singer,,,
7954,a77a8436-aca2-4d73-bfc7-47e198405169,Drew,MacFarlane,,,,4yvcSjfu4PC0CYQyLy4wSq,,Drew MacFarlane,,,
7955,2e032319-79cd-4662-8c8c-fcfebc92b01a,Joe,Seaward,,,,4yvcSjfu4PC0CYQyLy4wSq,,Joe Seaward,,,
7956,Q43089418,,Lee,1993-08-28,,KR,1wKpMkucynaTfG8lyPprYV,이회택,Hui,male,Q484449,voice
7957,Q41967606,Jin-ho,Jo,1992-04-17,,KR,1wKpMkucynaTfG8lyPprYV,조진호,Jinho,male,Q484449,voice
7958,Q41201062,Hong-seok,Yang,1994-04-17,,KR,1wKpMkucynaTfG8lyPprYV,양홍석,Hongseok,male,Q484449,voice
7959,Q42101185,Hyo-jong,Kim,1994-06-01,,KR,1wKpMkucynaTfG8lyPprYV,김효종,Dawn,male,Q484449,voice
7960,Q67987751,Yan A,Yan,1996-10-25,,CN,1wKpMkucynaTfG8lyPprYV,,Yan An,male,Q484449,
7961,Q61863582,U-seok,Jung,1998-01-31,,KR,1wKpMkucynaTfG8lyPprYV,정우석,Jung Woo-seok,male,Q484449,
7962,Q61863639,Yuto,Adachi,1998-01-23,,JP,1wKpMkucynaTfG8lyPprYV,,Yuto Adachi,male,Q484449,
7963,Q67987045,고신원,,1995-12-11,,KR,1wKpMkucynaTfG8lyPprYV,고신원,Shinwon,male,Q484449,
7964,Q67987298,Yeo,One,1996-03-27,,KR,1wKpMkucynaTfG8lyPprYV,,Yeo One,male,Q484449,
7965,Q61863841,Hyeong-gu,Kang,1998-01-27,,KR,1wKpMkucynaTfG8lyPprYV,강형구,Kang Hyung-gu,male,Q484449,voice
7966,Q383541,Jonas Erik,Altberg,1984-12-22,,SE,6LZ7H82LOojm5Yq6xA50jD,Jonas Erik Altberg,Basshunter,male,"Q16544594,Q64022956,Q2573393,Q874433,Q2484080,Q3013343,Q51729296,Q9371062,Q51536944",voice
7967,Q5271588,Diane,Thome,1942-04-25,,US,0TlpoVBa03V0XNXBq7Gjrh,Diane Deutsch,Diane Thome,female,,
7968,Q106697179,Sara,Sudoł,1998,,PL,0iBTVnJ1Sff92zCDujfvyJ,,Young Leosia,female,,
7969,Q19603912,Hye-jin,Ahn,1995-07-23,,KR,28Nk9B0LudPoufVThERUDi,안혜진,Hwasa,female,Q16174772,"voice,piano,guitar"
7970,Q12616349,Jessica,Ho,1988-12-17,,US,28Nk9B0LudPoufVThERUDi,Jessica,Jessi,female,,voice
7971,Q232491,Lee Hyor,Lee,1979-05-10,,KR,28Nk9B0LudPoufVThERUDi,,Lee Hyori,female,Q489428,"electronic keyboard,voice"
7972,Q272329,Jeong-hwa,Eom,1969-08-17,,KR,28Nk9B0LudPoufVThERUDi,,Uhm Jeong-hwa,female,,voice
7973,Q1074859,Meg,,1980-10-03,,JP,1nYAWraDzyys1GsAfqzj7q,,Meg,female,"Q1328605,Q22126104,Q16744781,Q21077,Q38903",voice
7974,Q437476,Chris,Barnes,1966-12-29,,US,7yntSJ6uojO3z6GFUVwhAW,,Chris Barnes,male,Q756320,voice
7975,b0337af1-8d93-4671-b6c9-ba306bf942bf,Central,Cee,,,,5H4yInM5zmHqpKIoMNAx4r,,Central Cee,,,
7976,Q1158503,Damien,Hess,1973-12-03,,US,2DMQ1LeygTDGeyErwBwaeG,,MC Frontalot,male,,
7977,Q455292,Lana Michele,Moorer,1970-10-11,,US,4BbsSamQy6XSByO4O4Nymt,Lana Michele Moorer,MC Lyte,female,Q5453726,voice
7978,Q7698872,Tempo,,1977-09-25,,PR,76whng5pl9msPkkjFUtWYn,,Tempo,male,,
